content,clean_emoji,language
"Hati2 menggunakan aplikasi ini, jika bisa jangan pakai kartu debit. Karena jika tercancel refund Akan dilakukan 5 Hari kerja Dan setelah di refund halodoc harus menunggu proses di bank 7-14 Hari kerja, Dan itupun belum tentu terefund... Saya sudah jalan 7 Hari sejak tercancel belum Ada pengembalian, Akan saya update setelah 14 Hari di comment ini.","hati2 menggunakan aplikasi ini, jika bisa jangan pakai kartu debit. karena jika tercancel refund akan dilakukan 5 hari kerja dan setelah di refund halodoc harus menunggu proses di bank 7-14 hari kerja, dan itupun belum tentu terefund... saya sudah jalan 7 hari sejak tercancel belum ada pengembalian, akan saya update setelah 14 hari di comment ini.",id
"Good, fast response and humble","good, fast response and humble",en
"Very professional and efficient, they delivery in 20 minutes","very professional and efficient, they delivery in 20 minutes",en
sangat membantu ketika tidak bisa langsung ke dokter,sangat membantu ketika tidak bisa langsung ke dokter,id
The best and easy,the best and easy,en
"Halodoc 7.010 > Aplikasinya sangat bermanfaat untuk konsultasi dan mencari info kesehatan, tapi mohon untuk bug lokasi cepat diperbaiki, setiap kali saya buka aplikasi saya harus mengatur lokasi saya, untuk menu beli obat kenapa tidak bisa terkirim ke rumah, dan untuk beberapa dokter ada yang kurang merespon ketika sudah dihubungi untuk konsultasi","halodoc 7.010 > aplikasinya sangat bermanfaat untuk konsultasi dan mencari info kesehatan, tapi mohon untuk bug lokasi cepat diperbaiki, setiap kali saya buka aplikasi saya harus mengatur lokasi saya, untuk menu beli obat kenapa tidak bisa terkirim ke rumah, dan untuk beberapa dokter ada yang kurang merespon ketika sudah dihubungi untuk konsultasi",id
Appnya terlalu bagus . Terima kasih halodoc,appnya terlalu bagus . terima kasih halodoc,id
easy to use and very helpful,easy to use and very helpful,en
Sangat membantu sekali ditengah covid 19 pandemi dimana kita tdk hrs kontak dng banyak orang,sangat membantu sekali ditengah covid 19 pandemi dimana kita tdk hrs kontak dng banyak orang,id
User friendly & helpfully 👍🏻👍🏻,user friendly & helpfully,en
Gacor kie sponsor Persib,gacor kie sponsor persib,en
"Pembayaran pakai credit card, pesanan pertama dibatalkan agak ragu pengembalian dana ke credit card membutuhkan brp lama. Berhubung sangat urgent saya beranikan untuk pesan ulang, akhirnya obat sembelit berhasil datang.... Lega hati ku.","pembayaran pakai credit card, pesanan pertama dibatalkan agak ragu pengembalian dana ke credit card membutuhkan brp lama. berhubung sangat urgent saya beranikan untuk pesan ulang, akhirnya obat sembelit berhasil datang.... lega hati ku.",id
"Sangat memudahkan apalagi di musim pandemi seperti sekarang, bisa pesen obat tanpa harus keluar rumah 👍","sangat memudahkan apalagi di musim pandemi seperti sekarang, bisa pesen obat tanpa harus keluar rumah",id
Terbantu bgt dijaman pandemi covid gini. Huhu thanks a lot,terbantu bgt dijaman pandemi covid gini. huhu thanks a lot,id
Terima kasih untuk para dokter di app ini,terima kasih untuk para dokter di application ini,id
ما شاءالله Very helpful... Dokternya sangat informatif dalam memberi penjelasan. الحمد لله 😊,very helpful... dokternya sangat informatif dalam memberi penjelasan.,id
Helping so much,helping so much,en
"Very easy to use, especially for buy a medicine","very easy to use, especially for buy a medicine",en
Bagus banget app HALODOC ini. Sangat Terbantu. Cepat dan Ramah.. Suka dengan pelayanan nya. Semoga Makin Maju..👍👍,bagus banget application halodoc ini. sangat terbantu. cepat dan ramah.. suka dengan pelayanan nya. semoga makin maju..,id
Dari chat dengan dokter sampai pengiriman obat sangat cepat. Sangat terbantu. Terimakasih.,dari chat dengan dokter sampai pengiriman obat sangat cepat. sangat terbantu. terimakasih.,id
"Quick respond, make life easier ..","quick respond, make life easier ..",en
"Pelayanan dan pengiriman sangat cepat, dan ready stok di saat stok dettol antiseptic langka dg harga yg masih masuk akal 👍👍👍","pelayanan dan pengiriman sangat cepat, dan ready stok di saat stok dettol antiseptic langka dg harga yg masih masuk akal",id
Easy to reach,easy to reach,en
"Respon dokter cepat, juga langsung dikasi resep. Bisa lgs ontrack ama gojek..bayar pake gopay juga. Keren app nya","respon dokter cepat, juga langsung dikasi resep. bisa lgs ontrack ama gojek..bayar pake gopay juga. keren application nya",id
Valid.. obat selalu tersedia di apotik yg ditunjuk.,valid.. obat selalu tersedia di apotik yg ditunjuk.,id
fast response 👍,fast response,fr
helps me a lot,helps me a lot,en
Aplikasi bagus yang membantu masyarakat konsultasi tentang kesehatan dan bisa membeli obat tanpa harus bertemu dokter langsung. Terima kasih,aplikasi bagus yang membantu masyarakat konsultasi tentang kesehatan dan bisa membeli obat tanpa harus bertemu dokter langsung. terima kasih,id
Sy sangat terbantu bisa konsultasi dokter kandungan dg aplikqsi ini disaat sy tdk bisa kemana2 karena kondisi diluar rmh yg masih ckp menghawatirkan,sy sangat terbantu bisa konsultasi dokter kandungan dg aplikqsi ini disaat sy tdk bisa kemana2 karena kondisi diluar rmh yg masih ckp menghawatirkan,id
Alhamdulillah kebantu banget jika Susana masih stay at home seperti ini,alhamdulillah kebantu banget jika susana masih stay at home seperti ini,id
cooool . semoga bukan dokter abal abal,cooool . semoga bukan dokter abal abal,id
"Aplikasi yg bagus untuk bs menghubungkan kita dengan dokter yg kita butuhkan sehingga juga bisa berkonsultasi langsung. Hanya butuh perbaikan di hasil rekomendasi rumah sakit setelah kita serach nama rumah sakit, akan jauh lebih baik jika ditampilkan dr yg terdekat dulu sampai radius 200-300 km (yg bisa ditempuh dlm waktu 3-4 jam). Terimakasih.","aplikasi yg bagus untuk bs menghubungkan kita dengan dokter yg kita butuhkan sehingga juga bisa berkonsultasi langsung. hanya butuh perbaikan di hasil rekomendasi rumah sakit setelah kita serach nama rumah sakit, akan jauh lebih baik jika ditampilkan dr yg terdekat dulu sampai radius 200-300 km (yg bisa ditempuh dlm waktu 3-4 jam). terimakasih.",id
Sangat membantu ketika anda ingin segera mendapatkan kejelasan mengenai keluhan anda.,sangat membantu ketika anda ingin segera mendapatkan kejelasan mengenai keluhan anda.,id
Great reliable in Jakarta,great reliable in jakarta,no
"Membantu sekali disaat ada keluarga sakit, tingkatkan lagi pelayanannya yaaa","membantu sekali disaat ada keluarga sakit, tingkatkan lagi pelayanannya yaaa",id
"App ini sangat berguna khususnya di saat musim wabah covid-19 seperti ini. Saran saya sebaiknya ditampilkan lokasi apotek/toko obat yang menyediakan obat yang akan dibeli. Seperti baru saja hari ini saya beli obat, ternyata lokasinya di Jakarta Pusat, saya di Tangerang, kasihan driver gojeknya, hujan deras pula, dan ongkirnya seperti jarak 3 km.","application ini sangat berguna khususnya di saat musim wabah covid-19 seperti ini. saran saya sebaiknya ditampilkan lokasi apotek/toko obat yang menyediakan obat yang akan dibeli. seperti baru saja hari ini saya beli obat, ternyata lokasinya di jakarta pusat, saya di tangerang, kasihan driver gojeknya, hujan deras pula, dan ongkirnya seperti jarak 3 km.",id
Dokter sangat responsif dan kompeten. Dokter juga melayani dengan baik pasien,dokter sangat responsif dan kompeten. dokter juga melayani dengan baik pasien,id
Cepet Dan responship,cepet dan responship,fr
Dokternya fast response,dokternya fast response,no
Barusaja selesai konsultasi pertama saya dgn Dr. Diani Adrina Spesialis Gizi. Sangat memuaskan.. Insha Allah saya bisa tidur nyenyak. Saya yakin aplikasi ini sangat bermanfaat 🙏,barusaja selesai konsultasi pertama saya dgn dr. diani adrina spesialis gizi. sangat memuaskan.. insha allah saya bisa tidur nyenyak. saya yakin aplikasi ini sangat bermanfaat,id
"Very helpful when you live alone and can't go visiting doctor or hospital. Or when you worry so much with any symptoms you had. It's just sometimes, when you need to buy medicine, you'll get a very far pharmacy. Suggestion: you might need more pharmacy to choosed.","very helpful when you live alone and cannot go visiting doctor or hospital. or when you worry so much with any symptoms you had. it is just sometimes, when you need to buy medicine, you will get a very far pharmacy. suggestion: you might need more pharmacy to choosed.",en
Very practical and accurate...,very practical and accurate...,en
Very useful aplication,very useful aplication,en
Very usefull & helping for urgent situation...,very usefull & helping for urgent situation...,en
"Cepat, mudah, senang, puas!","cepat, mudah, senang, puas!",id
"quick response, very good","quick response, very good",fr
"Use it once, but I found it helpful. However, I faced problem, where I wish to check out, then suddenly there's an error showing, or even when I click add to cart, nothing happened. Otherwise, so far so good.","use it once, but i found it helpful. however, i faced problem, where i wish to check out, then suddenly there is an error showing, or even when i click add to cart, nothing happened. otherwise, so far so good.",en
"memudahkan sekali, chat dgn dokternya dan pengantaran obat pun cepat","memudahkan sekali, chat dgn dokternya dan pengantaran obat pun cepat",id
Sudah make appointment pake aplikasi ini dan dikonfirmasi. Terus sampai rs ngmg katanya ga ada janjian di sistemnya. Ke booth halodoc org ga ngerti apa2 pdhal sudah jauh2 ke rsnya. Pulang dengan tangan kosong. Bahkan susternya dari rsnya bilang jgn pakai halodoc kalau buat janji dengan dokternya. Sangat kecewa! Saya mau uninstall ini aplikasi.,sudah make appointment pake aplikasi ini dan dikonfirmasi. terus sampai rs ngmg katanya ga ada janjian di sistemnya. ke booth halodoc org ga ngerti apa2 pdhal sudah jauh2 ke rsnya. pulang dengan tangan kosong. bahkan susternya dari rsnya bilang jgn pakai halodoc kalau buat janji dengan dokternya. sangat kecewa! saya mau uninstall ini aplikasi.,id
Easy n helpfull,easy n helpfull,cy
"Luar biasa bermanfaat, dan servicenya OK","luar biasa bermanfaat, dan servicenya ok",id
Keren bagus.. bakal sering make,keren bagus.. bakal sering make,id
This app can not help to find doctor location nearest my place.,this application can not help to find doctor location nearest my place.,en
"Mudah digunakan, respon cepat dan dokternya sangat membantu","mudah digunakan, respon cepat dan dokternya sangat membantu",id
Membantu bgt buat aku yg hampir bunuh diri,membantu bgt buat aku yg hampir bunuh diri,id
"Sangat membantu, trimakasih banyak.","sangat membantu, trimakasih banyak.",id
Makasih Halodoc dan pak Gojek 🙏🏻☺️❤,makasih halodoc dan pak gojek,id
cepet bgt pelayanannya gak pake lama,cepet bgt pelayanannya gak pake lama,id
App keren buat nanya2 keluhan2 ringan sehari2!!,application keren buat nanya2 keluhan2 ringan sehari2!!,id
"Sangat membantu dikala sekarang ini, pmbatasan keluar rumah","sangat membantu dikala sekarang ini, pmbatasan keluar rumah",id
Sangat membantu dlm kondisi social distancing seperti ini. Semua mudah hanya online saja.,sangat membantu dlm kondisi social distancing seperti ini. semua mudah hanya online saja.,id
"Sangat puas..Alhamdulillah obat cocok,dokter menjelaskan nya dfn detail.n jelas..semoga DOKTER2 SEHAT SEMUA N HALODOC SEMAKIN SUKSES ,BERKAH ,BERMANFAAT..AAMIIN YRA","sangat puas..alhamdulillah obat cocok,dokter menjelaskan nya dfn detail.n jelas..semoga dokter2 sehat semua n halodoc semakin sukses ,berkah ,bermanfaat..aamiin yra",id
Bermanfaat deteksi dini..,bermanfaat deteksi dini..,id
This apps helps a lot to shorten time required to get medical advise from the doctors and medical stuffs from the pharmacies. This apps also has a lot of Doctors we can choose for consultation at a very reasonable rate.,this application helps a lot to shorten time required to get medical advise from the doctors and medical stuffs from the pharmacies. this application also has a lot of doctors we can choose for consultation at a very reasonable rate.,en
Aplikasi sangat membantu,aplikasi sangat membantu,id
"Beberapa kali gunain aplikasi ini dan sangat membantu. Penggunaanya juga sangat mudah. Bahkan di tengah malam sekali pun, bisa langsung konsultasi.","beberapa kali gunain aplikasi ini dan sangat membantu. penggunaanya juga sangat mudah. bahkan di tengah malam sekali pun, bisa langsung konsultasi.",id
"bermanfaat bangettt, ketimbang diagnosa sendiri pake gugel","bermanfaat bangettt, ketimbang diagnosa sendiri pake gugel",id
Dokternya gece bgt,dokternya gece bgt,tr
"Helpful app and very handy,too","helpful application and very handy,too",en
"Keren abis, pesen langsung smpe huhu","keren abis, pesen langsung smpe huhu",id
"Saya mendengar kata-kata baik dari dokternya, ga nakut nakutin saya. Menurut saya diagnosa dan pengalamannya bagus. Jadi saya beri aplikasinya 5 bintang.","saya mendengar kata-kata baik dari dokternya, ga nakut nakutin saya. menurut saya diagnosa dan pengalamannya bagus. jadi saya beri aplikasinya 5 bintang.",id
"Layanan cepat, obat jg cepat sampai","layanan cepat, obat jg cepat sampai",id
So helpfully. Love it,so helpfully. love it,en
So much helpful!,so much helpful!,en
Very helpful for this kind of situation,very helpful for this kind of situation,en
The greatest medical apps I ever have,the greatest medical application i ever have,en
"Very usefull apps , helpfull in every situation","very usefull application , helpfull in every situation",en
"Very fast response Doctor, and nit even 60 minutes after consultation & place an order of the recipe sugested, I received the parcel, so fast.","very fast response doctor, and nit even 60 minutes after consultation & place an order of the recipe sugested, i received the parcel, so fast.",en
Sangat membantu sekali di masa masa seperti ini. Thankssss bgt,sangat membantu sekali di masa masa seperti ini. thankssss bgt,id
