content,clean_emoji,language
"Kesan pertama it's useless apps. Nyoba sekali chat berbayar Rp 15,000. Dokternya lama respon, sekalinya dia respon chat dan pertanyaannya sy jawab habis itu lama lagi responnya dan akhirnya tiba2 chat sdh tdk bisa diakses. Melayang deh 15 rb hehe... parah, beda jauh dgn aplikasi sejenis dr provider yg lain.","kesan pertama it is useless application. nyoba sekali chat berbayar rp 15,000. dokternya lama respon, sekalinya dia respon chat dan pertanyaannya sy jawab habis itu lama lagi responnya dan akhirnya tiba2 chat sdh tdk bisa diakses. melayang deh 15 rb hehe... parah, beda jauh dgn aplikasi sejenis dr provider yg lain.",id
Good and helpfull,good and helpfull,cy
Mantabh Jiwaaaaaa... Dapet resep lngsung juga. Makasih banyak,mantabh jiwaaaaaa... dapet resep lngsung juga. makasih banyak,id
"Very nice doctor. Friendly application. Very good consultation fee. It all helpful for me, thank you!","very nice doctor. friendly application. very good consultation fee. it all helpful for me, thank you!",en
It is useful,it is useful,en
"Good aplication, very helpfull","good aplication, very helpfull",en
"Tidak dijelaskan bagaimana caranya berhenti berlangganan proteksi. Waktu itu hanya dibilang utk pencet saja option proteksi tapi begitu saya cek tidak ada, bahkan di FAQnya, hanya ada pertanyaan ttg mengganti detail proteksi. Mohon diperbaiki, JANGAN SCAM. Terima kasih.","tidak dijelaskan bagaimana caranya berhenti berlangganan proteksi. waktu itu hanya dibilang utk pencet saja option proteksi tapi begitu saya cek tidak ada, bahkan di faqnya, hanya ada pertanyaan ttg mengganti detail proteksi. mohon diperbaiki, jangan scam. terima kasih.",id
cannot verify number,cannot verify number,en
Sangat membantu apalagi sedang kondisi pandemi seperti ini. Thx,sangat membantu apalagi sedang kondisi pandemi seperti ini. thanks,id
"Ditawarin ikut asuransi, ok saya mau sebulan bilangnya 95rb, ternyata saya cek di mutasi tabungan ternyata di debit 2x, skrng gmn caranya buat berhenti dari asuransi??????","ditawarin ikut asuransi, ok saya mau sebulan bilangnya 95rb, ternyata saya cek di mutasi tabungan ternyata di debit 2x, skrng gmn caranya buat berhenti dari asuransi??????",id
"Usefull, dokter baik, ramah, fast response","usefull, dokter baik, ramah, fast response",sv
"kenapa sekarang setiap mau buka alodokter kok loading terus ? padahal wifi stabil, pakai data juga gak bisa dibuka ? nanti kalo udah normal aku naikin lagi bintangnya","kenapa sekarang setiap mau buka alodokter kok loading terus ? padahal wifi stabil, pakai data juga gak bisa dibuka ? nanti kalo udah normal aku naikin lagi bintangnya",id
Kereen. Bisa chat dan dijawab langsung oleh dokter spesialis..,kereen. bisa chat dan dijawab langsung oleh dokter spesialis..,id
Informatif dan cukup membantu penanganan awal sebelum benar2 ke dokter .,informatif dan cukup membantu penanganan awal sebelum benar2 ke dokter .,id
Aplikasinya sangat membantu di saat pandemi,aplikasinya sangat membantu di saat pandemi,id
😍 sangat membantu,sangat membantu,id
Sangat memuaskan. Best banget!,sangat memuaskan. best banget!,id
Aplikasi yg sangat bermanfaat sekali,aplikasi yg sangat bermanfaat sekali,id
Mantab nih apps,mantab nih application,it
Terimakasih untuk tindakan rensponsif team alodokter dalam menjelaskan beberapa hal yang saya lewati.,terimakasih untuk tindakan rensponsif team alodokter dalam menjelaskan beberapa hal yang saya lewati.,id
Penjelasan dokter nya baik dan bisa bertanya sepuasnya,penjelasan dokter nya baik dan bisa bertanya sepuasnya,id
Thanks for advice,thanks for advice,en
"Aplikasi yang berbahaya, data kita dijual ke perusahaan asuransi, perusahaan asuransi terbaik? Mantap, rekening saya dipotong 2x dalam sebulan. Tanpa konfirmasi tahu tahu autodebit.","aplikasi yang berbahaya, data kita dijual ke perusahaan asuransi, perusahaan asuransi terbaik? mantap, rekening saya dipotong 2x dalam sebulan. tanpa konfirmasi tahu tahu autodebit.",id
"Sangat membantu, apalagi sikon PSBB sehingga bisa konsultasi online","sangat membantu, apalagi sikon psbb sehingga bisa konsultasi online",id
keren aplikasi yg sangat membantuuuw,keren aplikasi yg sangat membantuuuw,id
Proteksi asuransinya ribet dan auk kapan cairnya. Bpjs juga kalah rumitnya,proteksi asuransinya ribet dan auk kapan cairnya. bpjs juga kalah rumitnya,id
Lumayan membantu dan mendapat info,lumayan membantu dan mendapat info,id
Sangat membantu. Tapi sering expired nya cepet bgt pembayaran via ovo.,sangat membantu. tapi sering expired nya cepet bgt pembayaran via ovo.,id
mantap. selalu terbantuuu dgn chat para dokter,mantap. selalu terbantuuu dgn chat para dokter,id
dokter spesialisnya keren,dokter spesialisnya keren,id
"Really love the review feature, help me to decide which doctor I'll ask :)","really love the review feature, help me to decide which doctor i will ask :)",en
Pengguna pribadi tidak aman,pengguna pribadi tidak aman,id
"Tertulis 30 hari asuransi gratis tp nyatanya uang di rekening tetap ditarik 95k. Setiap minta pemberhentian layanan, selalu tidak ada respon dari semua email yg bisa dihubungi. Gimana sih? Udah deh jangan pada download, apalagi pake asuransinya.","tertulis 30 hari asuransi gratis tp nyatanya uang di rekening tetap ditarik 95k. setiap minta pemberhentian layanan, selalu tidak ada respon dari semua email yg bisa dihubungi. gimana sih? udah deh jangan pada download, apalagi pake asuransinya.",id
"Jika menemukan dokter yang tepat, informasi yg disampaikan detail memuaskan","jika menemukan dokter yang tepat, informasi yg disampaikan detail memuaskan",id
"Privasi pengguna bisa bocor, tidak amanah. 1mingguan daftar app ini, tiba2 ditlp ngaku2 nawarin asuransi DBD, ngaku dari alodoc. Saya cari tau nomor penelpon di internet, rata2 yg ditlp mengaku setelah bbrp minggu menginstal alodoc mendapatkan tlp yg sama. Sangat mengganggu menanyakan detail data pribadi sampai no rek. Kenapa data tlp yg terdaftar di alodoc tidak terjaga. Payah!","privasi pengguna bisa bocor, tidak amanah. 1mingguan daftar application ini, tiba2 ditlp ngaku2 nawarin asuransi dbd, ngaku dari alodoc. saya cari tau nomor penelpon di internet, rata2 yg ditlp mengaku setelah bbrp minggu menginstal alodoc mendapatkan tlp yg sama. sangat mengganggu menanyakan detail data pribadi sampai no rek. kenapa data tlp yg terdaftar di alodoc tidak terjaga. payah!",id
Ok Terima kasih,ok terima kasih,id
Responsnya sangat memuaskan,responsnya sangat memuaskan,id
Dokter nya baik.. Penjelasan ke inti permasalahan.. Dan jelas.,dokter nya baik.. penjelasan ke inti permasalahan.. dan jelas.,id
Baik2 Dr nya..top,baik2 dr nya..top,id
Sangat membantu disaat pademic begini,sangat membantu disaat pademic begini,id
"Saya barusan di telpon sama org yg ngaku ngaku dari app alodokter dan bilang kalo saya bakal dapet fitur chat dokter dan reimburse macem macem yg dikirim langsung ke rekening pribadi dan dia nanya no rekening. Untungnya hp saya canggih jadi udh ngedetect kalo nomernya ""suspected spam"" dan saya ngaku anak sma jd diputus sama dianya. Kok bisa informasinya tersebar ya? Dan liat reviewnya juga ga bisa delete account. Ini kok bisa sih? Padahal saya percaya kalo ini aplikasi terpercaya hhhhh","saya barusan di telpon sama org yg ngaku ngaku dari application alodokter dan bilang kalo saya bakal dapet fitur chat dokter dan reimburse macem macem yg dikirim langsung ke rekening pribadi dan dia nanya no rekening. untungnya hp saya canggih jadi udh ngedetect kalo nomernya ""suspected spam"" dan saya ngaku anak sma jd diputus sama dianya. kok bisa informasinya tersebar ya? dan liat reviewnya juga ga bisa delete account. ini kok bisa sih? padahal saya percaya kalo ini aplikasi terpercaya hhhhh",id
"Bagus, sangat membantu di masa covid19 ini","bagus, sangat membantu di masa covid19 ini",id
Sangat membantu untuk bertanya swputar kesehatan,sangat membantu untuk bertanya swputar kesehatan,id
"Ketika d mnta memasukkan no telp,, sepertinya cm no telp indo aja yg bs,,","ketika d mnta memasukkan no telp,, sepertinya cm no telp indo aja yg bs,,",id
Jelas dan membantu,jelas dan membantu,id
"Aplikasi nya bagus, respon cepat.","aplikasi nya bagus, respon cepat.",id
Aplikasi yang sangat membantu untuk keluarga kami,aplikasi yang sangat membantu untuk keluarga kami,id
Sangat membantu terima kasih,sangat membantu terima kasih,id
Sejak saya menginstall aplikasi ini sudah beberapa kali saya menerima telepon dari nomor tidak dikenal dan mengatasnamakan dari alodokter. Tolong Alodokter hargai dan jaga privasi pengguna !,sejak saya menginstall aplikasi ini sudah beberapa kali saya menerima telepon dari nomor tidak dikenal dan mengatasnamakan dari alodokter. tolong alodokter hargai dan jaga privasi pengguna !,id
Sangat baik dalam merespon.,sangat baik dalam merespon.,id
Responnya cepet banget👌,responnya cepet banget,id
"I just tried to use this app, i think it's help me enough to consult with the doctor thanks","i just tried to use this application, i think it is help me enough to consult with the doctor thanks",en
"Easy to use, quick response","easy to use, quick response",en
Penjelasan sangat membantu,penjelasan sangat membantu,id
"Nice app, so helpful!","nice application, so helpful!",en
Aplikasi yg sangat membantu dan mudah digunakan,aplikasi yg sangat membantu dan mudah digunakan,id
dokter yang ramah dan professional! terima kasih!,dokter yang ramah dan professional! terima kasih!,id
Helpful and excellent,helpful and excellent,en
Dokternya fast respon semua,dokternya fast respon semua,id
Cepat n memuaskan,cepat n memuaskan,id
Good advice in free chat,good advice in free chat,en
"Mantap, udah berkali2 konsultasi online lewat alodokter..","mantap, udah berkali2 konsultasi online lewat alodokter..",id
Sangat membantu. Terimakasih,sangat membantu. terimakasih,id
Cukup membantu untuk pertolongan pertama pada situasi covid19.,cukup membantu untuk pertolongan pertama pada situasi covid19.,id
"Aplikasi Sangat Membantu, Tanpa Harus Datang Ke RS, Untuk Dev Add Feature Photo Kedalam Tab Chat, Agar Dokter Bisa Mengetahui Lebih Detail, Terutama Untuk Masalah Penyakit Kulit. Note: Untuk Yang Bertanya (Pasien) Jangan Share Photo Aneh Aneh Selain Detail Photo Penyakit Kulitnya.","aplikasi sangat membantu, tanpa harus datang ke rs, untuk dev add feature photo kedalam tab chat, agar dokter bisa mengetahui lebih detail, terutama untuk masalah penyakit kulit. note: untuk yang bertanya (pasien) jangan share photo aneh aneh selain detail photo penyakit kulitnya.",id
"Good description, good doctor, good aplication , good job !","good description, good doctor, good aplication , good job !",en
Sangat mambantu apalagi disaat pandemi,sangat mambantu apalagi disaat pandemi,id
"Sangat membantu, kita bisa berkonsultasi dengan dokter yang sesuai dengan keluhan atau penyakit kita.","sangat membantu, kita bisa berkonsultasi dengan dokter yang sesuai dengan keluhan atau penyakit kita.",id
It helps aloottt... Thanks.,it helps aloottt... thanks.,en
Fast respond & solusi yg akurat,fast respond & solusi yg akurat,et
"Dulu sy pemakai alodokter. Tapi setiap sy search mengenai penyakit atau gejala tertentu, ada hasil pencarian dari alodokter yg kebetulan mempunyai keluhan yg sama, setelah di klik muncul data/ nama pasien beserta pertanyaannya. Dari situ sy berpikir, apakah pertanyaan yg pernah saya ajukan ke alodokter akan muncul juga. Agak kasian bagi orang yg mempunyai keluhan & mungkin aib bagi dirinya. Lalu nama & pertanyaannya terpampang di mesin pencarian. Sy harap alodoter dpt menjaga privasi pasiennya","dulu sy pemakai alodokter. tapi setiap sy search mengenai penyakit atau gejala tertentu, ada hasil pencarian dari alodokter yg kebetulan mempunyai keluhan yg sama, setelah di klik muncul data/ nama pasien beserta pertanyaannya. dari situ sy berpikir, apakah pertanyaan yg pernah saya ajukan ke alodokter akan muncul juga. agak kasian bagi orang yg mempunyai keluhan & mungkin aib bagi dirinya. lalu nama & pertanyaannya terpampang di mesin pencarian. sy harap alodoter dpt menjaga privasi pasiennya",id
Sangat membantu sekali aplikasi Alodokter ini. Beberapa kali ada keluhan respon dan menanganannya baik. Rekomendasi bgt untuk yg sulit keluar rumah apalagi dikondisi seperti skg (pandemu covid-19).,sangat membantu sekali aplikasi alodokter ini. beberapa kali ada keluhan respon dan menanganannya baik. rekomendasi bgt untuk yg sulit keluar rumah apalagi dikondisi seperti skg (pandemu covid-19).,id
murah dan sangat membantu,murah dan sangat membantu,id
The doctors are very helpfull,the doctors are very helpfull,en
"Dokternya ramah, penanganan cepat, saran akurat","dokternya ramah, penanganan cepat, saran akurat",id
Sangat membantu saat kondisi Covid ini,sangat membantu saat kondisi covid ini,id
Helpful and good,helpful and good,en
Such a good app to consult about your health.,such a good application to consult about your health.,en
Sangat membantu sekali. Berbincang dg spesialis tanpa batasan waktu.,sangat membantu sekali. berbincang dg spesialis tanpa batasan waktu.,id
"Sangat membantu disaat pandemi seperti ini, jadi jika tidak darurat bisa konsul hanya via aplikasi. Terimakasih","sangat membantu disaat pandemi seperti ini, jadi jika tidak darurat bisa konsul hanya via aplikasi. terimakasih",id
aplikasi bagus membantu dalam diagnosa awal,aplikasi bagus membantu dalam diagnosa awal,id
good health consult,good health consult,en
"Sejak install alodokter kenapa jd suka ditelponin orang yang ngaku2 dari alodokter yg minta no ktp sm rekening sih? Nggak cuma saya aja loh, tolong ya kalo bener itu dari alodokter sejujurnya ganggu banget sampe harus blok nomor2nya, dan kalo emang bukan dari alodokter kok bisa sih dapet nomor pengguna aplikasi? Keamanan datanya gimana nih? Bikin was-was aja. Mau hapus akun juga gak ada opsinya. Kecewa banget.","sejak install alodokter kenapa jd suka ditelponin orang yang ngaku2 dari alodokter yg minta no ktp sm rekening sih? nggak cuma saya aja loh, tolong ya kalo bener itu dari alodokter sejujurnya ganggu banget sampe harus blok nomor2nya, dan kalo emang bukan dari alodokter kok bisa sih dapet nomor pengguna aplikasi? keamanan datanya gimana nih? bikin was-was aja. mau hapus akun juga gak ada opsinya. kecewa banget.",id
